origin,destination,count
ABANCOURT,AMIENS,40228
ABANCOURT,LILLERS,40228
ABBEVILLE,BOULOGNE VILLE,710325
ABBEVILLE,DOUAI,710325
ACHIET,LA BASSEE,92323
AGAY,ANTIBES,15093
AGAY,AVIGNON CENTRE,15093
AGAY,BIOT,15093
AGAY,CANNES,15093
AGAY,CANNES LA BOCCA,15093
AGAY,GAP,15093
AGAY,GOLFE JUAN VALLAURIS,15093
AGAY,GRASSE,15093
AGAY,JUAN LES PINS,15093
AGAY,L' ISLE S SORGUE FONTAINE,15093
AGAY,MANDELIEU LA NAPOULE,15093
AGAY,ORANGE,15093
AGAY,RANGUIN,15093
AGAY,THEOULE SUR MER,15093
AGDE,AUMONT AUBRAC,588297
AGDE,MARVEJOLS,588297
AGDE,MENDE,588297
AGDE,RIVESALTES,588297
AGEN,AIGUILLON LOT ET GARONNE,1109199
AGEN,AMBAZAC,1109199
AGEN,ARTIX,1109199
AGEN,ASTAFFORT,1109199
AGEN,BAYONNE,1109199
AGEN,BELLAC,1109199
AGEN,BELVES,1109199
AGEN,BIARRITZ,1109199
AGEN,BRIVE LA GAILLARDE,1109199
AGEN,BUSSIERE GALANT,1109199
AGEN,CAMBO LES BAINS,1109199
AGEN,COARRAZE NAY,1109199
AGEN,CONDAT LE LARDIN,1109199
AGEN,DAX,1109199
AGEN,EGLETONS,1109199
AGEN,EYMOUTIERS VASSIVIERE,1109199
AGEN,FUMEL,1109199
AGEN,GUERET,1109199
AGEN,GUETHARY,1109199
AGEN,HENDAYE,1109199
AGEN,LA COQUILLE,1109199
AGEN,LA SOUTERRAINE,1109199
AGEN,LABENNE,1109199
AGEN,LAROQUE,1109199
AGEN,LE BUGUE,1109199
AGEN,LE BUISSON,1109199
AGEN,LES DEUX JUMEAUX (64),1109199
AGEN,LES EYZIES,1109199
AGEN,LIMOGES BENEDICTINS,1109199
AGEN,MARMANDE,1109199
AGEN,MAULEON,1109199
AGEN,MONSEMPRON LIBOS,1109199
AGEN,MONT DE MARSAN,1109199
AGEN,MONTPON MENESTEROL,1109199
AGEN,MORCENX,1109199
AGEN,MUSSIDAN,1109199
AGEN,NANTIAT,1109199
AGEN,NEXON,1109199
AGEN,NIVERSAC,1109199
AGEN,OLORON STE MARIE,1109199
AGEN,ORTHEZ,1109199
AGEN,PAU,1109199
AGEN,PENNE LOT ET GARONNE,1109199
AGEN,PERIGUEUX,1109199
AGEN,PONT DU CASSE,1109199
AGEN,PORT STE MARIE,1109199
AGEN,PUYOO,1109199
AGEN,SAINT ASTIER,1109199
AGEN,SAINT JEAN DE LUZ CIBOURE,1109199
AGEN,SAINT JEAN PIED DE PORT,1109199
AGEN,SAINT JUNIEN,1109199
AGEN,SAINT PALAIS,1109199
AGEN,SAINT VINCENT DE TYROSSE,1109199
AGEN,SAINTE BAZEILLE,1109199
AGEN,SARLAT,1109199
AGEN,SAUVETERRE LA LEMANCE,1109199
AGEN,SIORAC EN PERIGORD,1109199
AGEN,TERRASSON,1109199
AGEN,THENON,1109199
AGEN,THIVIERS,1109199
AGEN,TONNEINS,1109199
AGEN,TRENTELS LADIGNAC,1109199
AGEN,TULLE,1109199
AGEN,USSEL,1109199
AGEN,UZERCHE,1109199
AGEN,VIEILLEVILLE,1109199
AGONAC,BELVES,1492
AGONAC,CHATEAU L'EVEQUE,1492
AGONAC,SARLAT,1492
AIGREFEUILLE LE THOU,CHATELLERAULT,18670
AIGREFEUILLE LE THOU,JONZAC,18670
AIGREFEUILLE LE THOU,LIMOGES BENEDICTINS,18670
AIGREFEUILLE LE THOU,LUSIGNAN,18670
AIGREFEUILLE LE THOU,LUSSAC LES CHATEAUX,18670
AIGREFEUILLE LE THOU,MAUZE,18670
AIGREFEUILLE LE THOU,NIORT,18670
AIGREFEUILLE LE THOU,POITIERS,18670
AIGREFEUILLE LE THOU,RUFFEC CHARENTE,18670
AIGREFEUILLE LE THOU,SAINT MAIXENT DEUX SEVRES,18670
AIGREFEUILLE LE THOU,SAINTES,18670
AIGREFEUILLE LE THOU,SURGERES,18670
AIGREFEUILLE LE THOU,USSEL,18670
AIGUEBELLE,AIME LA PLAGNE,76441
AIGUEBELLE,ALBERTVILLE,76441
AIGUEBELLE,AMBERIEU EN BUGEY,76441
AIGUEBELLE,ANNECY,76441
AIGUEBELLE,ANNEMASSE,76441
AIGUEBELLE,BRIGNOUD,76441
AIGUEBELLE,GRENOBLE,76441
AIGUEBELLE,GRENOBLE UNIVERSITES GIERES,76441
AIGUEBELLE,MODANE,76441
AIGUEBELLE,MOIRANS,76441
AIGUEBELLE,MOUTIERS SALINS BRIDES L BAINS,76441
AIGUEBELLE,PONTCHARRA SUR BREDA ALLEVARD,76441
AIGUEBELLE,ROMANS BOURG DE PEAGE,76441
AIGUEBELLE,SAINT AVRE - LA CHAMBRE,76441
AIGUEBELLE,SAINT JEAN DE MAURIENNE ARVAN,76441
AIGUEBELLE,SAINT MICHEL VALLOIRE,76441
AIGUEBELLE,THONON LES BAINS,76441
AIGUEBELLE,VALENCE TGV RHONE-ALPES SUD,76441
AIGUEBELLE,VALENCE VILLE,76441
AIGUEBELLE,VOIRON,76441
AIGUEPERSE,BRASSAC LES MINES STE FLORINE,70745
AIGUEPERSE,BRIOUDE,70745
AIGUEPERSE,CLERMONT LA PARDIEU,70745
AIGUEPERSE,ISSOIRE,70745
AIGUEPERSE,SARLIEVE COURNON,70745
AIGUEPERSE,VIC LE COMTE,70745
AILLEVILLERS,BESANCON VIOTTE,4429
AILLY SUR NOYE,MONTDIDIER SNCF,99154
AILLY SUR SOMME,PERONNE CHAPELETTE,126145
AIME LA PLAGNE,ANNECY,104267
AIME LA PLAGNE,ANNEMASSE,104267
AIME LA PLAGNE,BELLEGARDE-SUR-VALSERINE GARE,104267
AIME LA PLAGNE,BOURG EN BRESSE,104267
AIME LA PLAGNE,BOURG ST MAURICE,104267
AIME LA PLAGNE,BRIGNOUD,104267
AIME LA PLAGNE,CHAMONIX MONT BLANC,104267
AIME LA PLAGNE,CLUSES  74,104267
AIME LA PLAGNE,EVIAN LES BAINS,104267
AIME LA PLAGNE,GONCELIN,104267
AIME LA PLAGNE,GRENOBLE,104267
AIME LA PLAGNE,GRENOBLE UNIVERSITES GIERES,104267
AIME LA PLAGNE,L' ISLE D'ABEAU,104267
AIME LA PLAGNE,LA ROCHE SUR FORON,104267
AIME LA PLAGNE,LANDRY,104267
AIME LA PLAGNE,LUS LA CROIX HAUTE,104267
AIME LA PLAGNE,MODANE,104267
AIME LA PLAGNE,MONTELIMAR GARE SNCF,104267
AIME LA PLAGNE,PONTCHARRA SUR BREDA ALLEVARD,104267
AIME LA PLAGNE,RIVES,104267
AIME LA PLAGNE,ROMANS BOURG DE PEAGE,104267
AIME LA PLAGNE,RUMILLY,104267
AIME LA PLAGNE,SAINT GERVAIS LES BAINS LE FA,104267
AIME LA PLAGNE,SAINT JEAN DE MAURIENNE ARVAN,104267
AIME LA PLAGNE,SAINT MARCELLIN ISERE,104267
AIME LA PLAGNE,SAINT MICHEL VALLOIRE,104267
AIME LA PLAGNE,SAINT VALLIER SUR RHONE,104267
AIME LA PLAGNE,SALLANCHES-COMBLOUX-MEGEVE,104267
AIME LA PLAGNE,TAIN,104267
AIME LA PLAGNE,THONON LES BAINS,104267
AIME LA PLAGNE,TULLINS FURES,104267
AIME LA PLAGNE,VALENCE TGV RHONE-ALPES SUD,104267
AIME LA PLAGNE,VALENCE VILLE,104267
AIME LA PLAGNE,VOIRON,104267
AISEREY,BESANCON VIOTTE,24241
AISEREY,BRAZEY EN PLAINE,24241
AISEREY,LOUHANS,24241
AISEREY,MACON VILLE,24241
AISEREY,PAGNY,24241
AISEREY,SAINT AMOUR,24241
AISEREY,SAINT JEAN DE LOSNE,24241
AISEREY,SEURRE,24241
AIX EN PROVENCE,AGAY,769147
AIX EN PROVENCE,ANTIBES,769147
AIX EN PROVENCE,ARLES,769147
AIX EN PROVENCE,ASPRES SUR BUECH,769147
AIX EN PROVENCE,AUBAGNE,769147
AIX EN PROVENCE,AVIGNON CENTRE,769147
AIX EN PROVENCE,BANDOL,769147
AIX EN PROVENCE,BEAULIEU SUR MER,769147
AIX EN PROVENCE,BOLLENE LA CROISIERE,769147
AIX EN PROVENCE,BREIL SUR ROYA,769147
AIX EN PROVENCE,BRIANCON,769147
AIX EN PROVENCE,CAGNES SUR MER,769147
AIX EN PROVENCE,CANNES,769147
AIX EN PROVENCE,CAP D'AIL,769147
AIX EN PROVENCE,CAP MARTIN ROQUEBRUNE,769147
AIX EN PROVENCE,CARNOLES,769147
AIX EN PROVENCE,CARNOULES,769147
AIX EN PROVENCE,CARPENTRAS,769147
AIX EN PROVENCE,CARRY LE ROUET,769147
AIX EN PROVENCE,CASSIS,769147
AIX EN PROVENCE,CAVAILLON,769147
AIX EN PROVENCE,CROIX SAINTE,769147
AIX EN PROVENCE,CROS DE CAGNES,769147
AIX EN PROVENCE,CUERS PIERREFEU,769147
AIX EN PROVENCE,EMBRUN,769147
AIX EN PROVENCE,ENTRAIGUES SUR LA SORGUE,769147
AIX EN PROVENCE,EZE,769147
AIX EN PROVENCE,FOS SUR MER,769147
AIX EN PROVENCE,FREJUS,769147
AIX EN PROVENCE,GARDANNE,769147
AIX EN PROVENCE,GOLFE JUAN VALLAURIS,769147
AIX EN PROVENCE,GRASSE,769147
AIX EN PROVENCE,HYERES,769147
AIX EN PROVENCE,ISTRES,769147
AIX EN PROVENCE,JUAN LES PINS,769147
AIX EN PROVENCE,L' ESTAQUE,769147
AIX EN PROVENCE,L' ISLE S SORGUE FONTAINE,769147
AIX EN PROVENCE,LA CIOTAT,769147
AIX EN PROVENCE,LA COURONNE CARRO,769147
AIX EN PROVENCE,LA CRAU,769147
AIX EN PROVENCE,LA GARDE,769147
AIX EN PROVENCE,LA PAULINE HYERES,769147
AIX EN PROVENCE,LA PENNE SUR HUVEAUNE,769147
AIX EN PROVENCE,LA POMME,769147
AIX EN PROVENCE,LA REDONNE ENSUES,769147
AIX EN PROVENCE,LA SEYNE SIX FOURS,769147
AIX EN PROVENCE,LAMANON,769147
AIX EN PROVENCE,LE LUC ET LE CANNET,769147
AIX EN PROVENCE,LE THOR,769147
AIX EN PROVENCE,LES ARCS DRAGUIGNAN,769147
AIX EN PROVENCE,MANDELIEU LA NAPOULE,769147
AIX EN PROVENCE,MARTIGUES,769147
AIX EN PROVENCE,MENTON,769147
AIX EN PROVENCE,MIRAMAS,769147
AIX EN PROVENCE,MONACO MONTE CARLO,769147
AIX EN PROVENCE,MONTEUX,769147
AIX EN PROVENCE,MONTFAVET,769147
AIX EN PROVENCE,NICE RIQUIER,769147
AIX EN PROVENCE,NICE ST AUGUSTIN,769147
AIX EN PROVENCE,NICE VILLE,769147
AIX EN PROVENCE,NIOLON,769147
AIX EN PROVENCE,OLLIOULES SANARY SUR MER,769147
AIX EN PROVENCE,ORANGE,769147
AIX EN PROVENCE,ORGON,769147
AIX EN PROVENCE,PAS DES LANCIERS,769147
AIX EN PROVENCE,PICON BUSSERINE.,769147
AIX EN PROVENCE,PORT DE BOUC,769147
AIX EN PROVENCE,PUGET VILLE,769147
AIX EN PROVENCE,RASSUEN,769147
AIX EN PROVENCE,ROGNAC,769147
AIX EN PROVENCE,SAINT ANTOINE,769147
AIX EN PROVENCE,SAINT CHAMAS,769147
AIX EN PROVENCE,SAINT CYR LES LECQUES LA CADI,769147
AIX EN PROVENCE,SAINT JOSEPH LE-CASTELLAS,769147
AIX EN PROVENCE,SAINT LAURENT DU VAR,769147
AIX EN PROVENCE,SAINT MARTIN CRAU,769147
AIX EN PROVENCE,SAINT RAPHAEL VALESCURE,769147
AIX EN PROVENCE,SAINT SATURNIN D'AVIGNON,769147
AIX EN PROVENCE,SAINTE MARTHE EN PROVENCE,769147
AIX EN PROVENCE,SALON,769147
AIX EN PROVENCE,SAUSSET LES PINS,769147
AIX EN PROVENCE,SENAS,769147
AIX EN PROVENCE,SEPTEMES,769147
AIX EN PROVENCE,SIMIANE,769147
AIX EN PROVENCE,SOLLIES PONT,769147
AIX EN PROVENCE,SORGUES CHATEAUNEUF DU PAPE,769147
AIX EN PROVENCE,TARASCON SUR RHONE,769147
AIX EN PROVENCE,TOULON,769147
AIX EN PROVENCE,VEYNES DEVOLUY,769147
AIX EN PROVENCE,VILLEFRANCHE SUR MER,769147
AIX EN PROVENCE,VILLENEUVE LOUBET PLAGE,769147
AIXE SUR VIENNE,BRIVE LA GAILLARDE,5734
AIXE SUR VIENNE,BUSSIERE GALANT,5734
AIXE SUR VIENNE,CHABANAIS,5734
AIXE SUR VIENNE,GUERET,5734
AIXE SUR VIENNE,NEXON,5734
AIXE SUR VIENNE,ORTHEZ,5734
AIXE SUR VIENNE,PAU,5734
AIXE SUR VIENNE,PERIGUEUX,5734
AIXE SUR VIENNE,SAINT JUNIEN,5734
AIXE SUR VIENNE,SAINT VICTURNIEN,5734
AIXE SUR VIENNE,TULLE,5734
ALBERT,AMIENS,447970
ALBERT,BEAUVAIS GARE SNCF,447970
ALBERTVILLE,AIME LA PLAGNE,290751
ALBERTVILLE,AMBERIEU EN BUGEY,290751
ALBERTVILLE,ANNECY,290751
ALBERTVILLE,ANNEMASSE,290751
ALBERTVILLE,AUBENAS BOUTIQUE SNCF,290751
ALBERTVILLE,BELLEGARDE-SUR-VALSERINE GARE,290751
ALBERTVILLE,BONNEVILLE,290751
ALBERTVILLE,BOURG EN BRESSE,290751
ALBERTVILLE,BOURG ST MAURICE,290751
ALBERTVILLE,BRIGNOUD,290751
ALBERTVILLE,CEVINS ECHANGEUR,290751
ALBERTVILLE,CHAMONIX MONT BLANC,290751
ALBERTVILLE,CLUSES  74,290751
ALBERTVILLE,CREST,290751
ALBERTVILLE,DIE,290751
ALBERTVILLE,EVIAN LES BAINS,290751
ALBERTVILLE,GONCELIN,290751
ALBERTVILLE,GRENOBLE,290751
ALBERTVILLE,GRENOBLE UNIVERSITES GIERES,290751
ALBERTVILLE,GROISY THORENS LA CAILLE,290751
ALBERTVILLE,L' ISLE D'ABEAU,290751
ALBERTVILLE,LA ROCHE SUR FORON,290751
ALBERTVILLE,LANDRY,290751
ALBERTVILLE,LE GRAND LEMPS,290751
ALBERTVILLE,LE TEIL,290751
ALBERTVILLE,LES HOUCHES,290751
ALBERTVILLE,MODANE,290751
ALBERTVILLE,MOIRANS,290751
ALBERTVILLE,MONESTIER DE CLERMONT,290751
ALBERTVILLE,MONTELIMAR GARE SNCF,290751
ALBERTVILLE,MOUTIERS SALINS BRIDES L BAINS,290751
ALBERTVILLE,PERRIGNIER,290751
ALBERTVILLE,PETIT COEUR LA LECHERE L BAINS,290751
ALBERTVILLE,PIERRELATTE,290751
ALBERTVILLE,PONTCHARRA SUR BREDA ALLEVARD,290751
ALBERTVILLE,RIVES,290751
ALBERTVILLE,ROMANS BOURG DE PEAGE,290751
ALBERTVILLE,RUMILLY,290751
ALBERTVILLE,SAINT GEORGES DE COMMIERS,290751
ALBERTVILLE,SAINT GERVAIS LES BAINS LE FA,290751
ALBERTVILLE,SAINT JEAN DE MAURIENNE ARVAN,290751
ALBERTVILLE,SAINT JULIEN EN GENEVOIS,290751
ALBERTVILLE,SAINT MARCELLIN ISERE,290751
ALBERTVILLE,SAINT MICHEL VALLOIRE,290751
ALBERTVILLE,SAINT RAMBERT D'ALBON,290751
ALBERTVILLE,SAINT VALLIER SUR RHONE,290751
ALBERTVILLE,SALLANCHES-COMBLOUX-MEGEVE,290751
ALBERTVILLE,SEYSSEL CORBONOD,290751
ALBERTVILLE,TAIN,290751
ALBERTVILLE,TENAY HAUTEVILLE,290751
ALBERTVILLE,THONON LES BAINS,290751
ALBERTVILLE,TULLINS FURES,290751
ALBERTVILLE,VALENCE TGV RHONE-ALPES SUD,290751
ALBERTVILLE,VALENCE VILLE,290751
ALBERTVILLE,VALLEIRY,290751
ALBERTVILLE,VIF,290751
ALBERTVILLE,VINAY,290751
ALBERTVILLE,VOIRON,290751
ALBI MADELEINE,AGDE,44787
ALBI MADELEINE,BEZIERS,44787
ALBI MADELEINE,CARCASSONNE,44787
ALBI MADELEINE,CAUTERETS,44787
ALBI MADELEINE,LANNEMEZAN,44787
ALBI MADELEINE,LUNEL,44787
ALBI MADELEINE,MONTPELLIER SAINT-ROCH,44787
ALBI MADELEINE,NARBONNE,44787
ALBI MADELEINE,VIC BIGORRE,44787
ALBIAS,LOURDES,8780
ALBIAS,PERPIGNAN,8780
ALBIGNY NEUVILLE,AIX LES BAINS - LE REVARD,229444
ALBIGNY NEUVILLE,ALBERTVILLE,229444
ALBIGNY NEUVILLE,ANNECY,229444
ALBIGNY NEUVILLE,ANNONAY GARE ROUTE,229444
ALBIGNY NEUVILLE,ANSE,229444
ALBIGNY NEUVILLE,BELLEVILLE SUR SAONE,229444
ALBIGNY NEUVILLE,BONS EN CHABLAIS,229444
ALBIGNY NEUVILLE,BOURG EN BRESSE,229444
ALBIGNY NEUVILLE,BOURG ST MAURICE,229444
ALBIGNY NEUVILLE,BOURGOIN JALLIEU,229444
ALBIGNY NEUVILLE,CHAMBERY CHALLES LES EAUX,229444
ALBIGNY NEUVILLE,CHASSE SUR RHONE,229444
ALBIGNY NEUVILLE,CHAZAY MARCILLY,229444
ALBIGNY NEUVILLE,CLERMONT FERRAND,229444
ALBIGNY NEUVILLE,CULOZ,229444
ALBIGNY NEUVILLE,ESTRESSIN,229444
ALBIGNY NEUVILLE,EVIAN LES BAINS,229444
ALBIGNY NEUVILLE,FEURS,229444
ALBIGNY NEUVILLE,FEYZIN,229444
ALBIGNY NEUVILLE,FIRMINY,229444
ALBIGNY NEUVILLE,GIVORS VILLE,229444
ALBIGNY NEUVILLE,GRENOBLE,229444
ALBIGNY NEUVILLE,GRIGNY LE SABLON,229444
ALBIGNY NEUVILLE,L' ARBRESLE,229444
ALBIGNY NEUVILLE,L' ISLE D'ABEAU,229444
ALBIGNY NEUVILLE,LA TOUR DU PIN,229444
ALBIGNY NEUVILLE,LA VALBONNE,229444
ALBIGNY NEUVILLE,LA VERPILLIERE,229444
ALBIGNY NEUVILLE,LAMURE SUR AZERGUES,229444
ALBIGNY NEUVILLE,LE COTEAU,229444
ALBIGNY NEUVILLE,LE PEAGE DE ROUSSILLON,229444
ALBIGNY NEUVILLE,LE PUY EN VELAY,229444
ALBIGNY NEUVILLE,LOZANNE,229444
ALBIGNY NEUVILLE,LYON PART DIEU,229444
ALBIGNY NEUVILLE,LYON PERRACHE,229444
ALBIGNY NEUVILLE,MEXIMIEUX PEROUGES,229444
ALBIGNY NEUVILLE,MIRIBEL,229444
ALBIGNY NEUVILLE,MONTELIMAR GARE SNCF,229444
ALBIGNY NEUVILLE,MONTLUEL,229444
ALBIGNY NEUVILLE,MONTMELIAN,229444
ALBIGNY NEUVILLE,OULLINS,229444
ALBIGNY NEUVILLE,PIERRELATTE,229444
ALBIGNY NEUVILLE,QUINCIEUX,229444
ALBIGNY NEUVILLE,RIVE DE GIER,229444
ALBIGNY NEUVILLE,ROANNE,229444
ALBIGNY NEUVILLE,ROMANS BOURG DE PEAGE,229444
ALBIGNY NEUVILLE,SAIN BEL,229444
ALBIGNY NEUVILLE,SAINT ANDRE LE GAZ,229444
ALBIGNY NEUVILLE,SAINT CHAMOND,229444
ALBIGNY NEUVILLE,SAINT CLAIR LES ROCHES,229444
ALBIGNY NEUVILLE,SAINT ETIENNE BELLEVUE,229444
ALBIGNY NEUVILLE,SAINT ETIENNE CARNOT,229444
ALBIGNY NEUVILLE,SAINT ETIENNE CHATEAUCREUX,229444
ALBIGNY NEUVILLE,SAINT FONS,229444
ALBIGNY NEUVILLE,SAINT GEORGES DE RENEINS,229444
ALBIGNY NEUVILLE,SAINT GERMAIN AU MONT D'OR,229444
ALBIGNY NEUVILLE,SAINT MARCELLIN ISERE,229444
ALBIGNY NEUVILLE,SAINT MAURICE DE BEYNOST,229444
ALBIGNY NEUVILLE,SAINT PRIEST,229444
ALBIGNY NEUVILLE,SAINT VALLIER SUR RHONE,229444
ALBIGNY NEUVILLE,SEREZIN,229444
ALBIGNY NEUVILLE,TAIN,229444
ALBIGNY NEUVILLE,TARARE,229444
ALBIGNY NEUVILLE,VALENCE TGV RHONE-ALPES SUD,229444
ALBIGNY NEUVILLE,VALENCE VILLE,229444
ALBIGNY NEUVILLE,VENISSIEUX,229444
ALBIGNY NEUVILLE,VERNAISON,229444
ALBIGNY NEUVILLE,VICHY,229444
ALBIGNY NEUVILLE,VIENNE,229444
ALBIGNY NEUVILLE,VILLEFRANCHE SUR SAONE,229444
ALBIGNY NEUVILLE,VIRIEU LE GRAND BELLEY,229444
ALBIGNY NEUVILLE,VOIRON,229444
ALENCON,AVRANCHES,370206
ALENCON,BRIOUZE,370206
ALENCON,CARENTAN,370206
ALENCON,CHERBOURG,370206
ALENCON,COUTANCES,370206
ALENCON,FLERS,370206
ALENCON,FOLLIGNY,370206
ALENCON,GRANVILLE,370206
ALENCON,LISON,370206
ALENCON,SAINT LO,370206
ALENCON,VALOGNES,370206
ALENCON,VILLEDIEU LES POELES,370206
ALENCON,VIRE,370206
ALES,BEDARIEUX,417520
ALES,BEZIERS,417520
ALES,MARVEJOLS,417520
ALES,NARBONNE,417520
ALES,SAINT CHELY D'APCHER,417520
ALES,VAUVERT,417520
ALET LES BAINS,MONTPELLIER SAINT-ROCH,96
ALLASSAC,CONDAT LE LARDIN,18504
ALLASSAC,GUERET,18504
ALLASSAC,MASSERET,18504
ALLASSAC,MEYMAC,18504
ALLASSAC,OBJAT,18504
ALLASSAC,PERIGUEUX,18504
ALLASSAC,TULLE,18504
ALLEYRAS,CLERMONT FERRAND,1013
ALLEYRAS,LANGEAC,1013
ALOUETTE FRANCE,AGEN,226428
ALOUETTE FRANCE,AIGUILLON LOT ET GARONNE,226428
ALOUETTE FRANCE,ANGOULEME,226428
ALOUETTE FRANCE,ARCACHON,226428
ALOUETTE FRANCE,ARTIX,226428
ALOUETTE FRANCE,BASSENS VILLE,226428
ALOUETTE FRANCE,BAYONNE,226428
ALOUETTE FRANCE,BEAUTIRAN,226428
ALOUETTE FRANCE,BEGLES,226428
ALOUETTE FRANCE,BERGERAC,226428
ALOUETTE FRANCE,BIARRITZ,226428
ALOUETTE FRANCE,BIGANOS FACTURE,226428
ALOUETTE FRANCE,BOUCAU,226428
ALOUETTE FRANCE,BRIVE LA GAILLARDE,226428
ALOUETTE FRANCE,CADAUJAC,226428
ALOUETTE FRANCE,CASTILLON,226428
ALOUETTE FRANCE,CERONS,226428
ALOUETTE FRANCE,CHALAIS,226428
ALOUETTE FRANCE,COARRAZE NAY,226428
ALOUETTE FRANCE,COUTRAS,226428
ALOUETTE FRANCE,DAX,226428
ALOUETTE FRANCE,GAZINET CESTAS,226428
ALOUETTE FRANCE,GUETHARY,226428
ALOUETTE FRANCE,GUJAN MESTRAS,226428
ALOUETTE FRANCE,HENDAYE,226428
ALOUETTE FRANCE,LA COQUILLE,226428
ALOUETTE FRANCE,LA HUME,226428
ALOUETTE FRANCE,LA REOLE,226428
ALOUETTE FRANCE,LA TESTE,226428
ALOUETTE FRANCE,LABOUHEYRE,226428
ALOUETTE FRANCE,LALINDE,226428
ALOUETTE FRANCE,LANGON,226428
ALOUETTE FRANCE,LE TEICH,226428
ALOUETTE FRANCE,LES DEUX JUMEAUX (64),226428
ALOUETTE FRANCE,LIBOURNE,226428
ALOUETTE FRANCE,LIMOGES BENEDICTINS,226428
ALOUETTE FRANCE,MARCHEPRIME,226428
ALOUETTE FRANCE,MARMANDE,226428
ALOUETTE FRANCE,MAULEON,226428
ALOUETTE FRANCE,MONT DE MARSAN,226428
ALOUETTE FRANCE,MONTPON MENESTEROL,226428
ALOUETTE FRANCE,MORCENX,226428
ALOUETTE FRANCE,MUSSIDAN,226428
ALOUETTE FRANCE,ORTHEZ,226428
ALOUETTE FRANCE,PAU,226428
ALOUETTE FRANCE,PERIGUEUX,226428
ALOUETTE FRANCE,PODENSAC,226428
ALOUETTE FRANCE,PORT STE MARIE,226428
ALOUETTE FRANCE,PORTETS,226428
ALOUETTE FRANCE,SAINT ASTIER,226428
ALOUETTE FRANCE,SAINT EMILION,226428
ALOUETTE FRANCE,SAINT JEAN DE LUZ CIBOURE,226428
ALOUETTE FRANCE,SAINT LOUBES,226428
ALOUETTE FRANCE,SAINT MARTIN D'ONEY,226428
ALOUETTE FRANCE,SAINT MEDARD DE GUIZIERES,226428
ALOUETTE FRANCE,SAINT SEURIN SUR L'ISLE,226428
ALOUETTE FRANCE,SAINT SULPICE IZON,226428
ALOUETTE FRANCE,SAINT VINCENT DE TYROSSE,226428
ALOUETTE FRANCE,SAINTE FOY LA GRANDE,226428
ALOUETTE FRANCE,SARLAT,226428
ALOUETTE FRANCE,TERRASSON,226428
ALOUETTE FRANCE,TONNEINS,226428
ALOUETTE FRANCE,TULLE,226428
ALOUETTE FRANCE,VAYRES,226428
ALOUETTE FRANCE,VELINES,226428
ALOUETTE FRANCE,YCHOUX,226428
AMBAZAC,AIXE SUR VIENNE,25961
AMBAZAC,BELLAC,25961
AMBAZAC,BRIVE LA GAILLARDE,25961
AMBAZAC,CHABANAIS,25961
AMBAZAC,GUERET,25961
AMBAZAC,LA JONCHERE,25961
AMBAZAC,LA SOUTERRAINE,25961
AMBAZAC,MARSAC CREUSE,25961
AMBAZAC,MONTPON MENESTEROL,25961
AMBAZAC,NEXON,25961
AMBAZAC,PERIGUEUX,25961
AMBAZAC,SAINT JUNIEN,25961
AMBAZAC,SAINT SEBASTIEN,25961
AMBAZAC,SAINT SULPICE LAURIERE,25961
AMBAZAC,SAINT VAURY EGLISE,25961
AMBAZAC,THIVIERS,25961
AMBAZAC,UZERCHE,25961
AMBAZAC,UZERCHE-CENTRE,25961
AMBAZAC,VIEILLEVILLE,25961
AMBERIEU EN BUGEY,ANNECY,1168627
AMBERIEU EN BUGEY,ANNEMASSE,1168627
AMBERIEU EN BUGEY,ANNONAY GARE ROUTE,1168627
AMBERIEU EN BUGEY,AUBENAS BOUTIQUE SNCF,1168627
AMBERIEU EN BUGEY,BELLEGARDE-SUR-VALSERINE GARE,1168627
AMBERIEU EN BUGEY,BONNEVILLE,1168627
AMBERIEU EN BUGEY,BONS EN CHABLAIS,1168627
AMBERIEU EN BUGEY,BRIGNOUD,1168627
AMBERIEU EN BUGEY,CHAMONIX MONT BLANC,1168627
AMBERIEU EN BUGEY,CLUSES  74,1168627
AMBERIEU EN BUGEY,CREST,1168627
AMBERIEU EN BUGEY,DIE,1168627
AMBERIEU EN BUGEY,DIVONNE-LES-BAINS ANC. GARE,1168627
AMBERIEU EN BUGEY,EVIAN LES BAINS,1168627
AMBERIEU EN BUGEY,GENEVE EAUX VIVES RIEU,1168627
AMBERIEU EN BUGEY,GEX CENTRE,1168627
AMBERIEU EN BUGEY,GONCELIN,1168627
AMBERIEU EN BUGEY,GRENOBLE,1168627
AMBERIEU EN BUGEY,GRENOBLE UNIVERSITES GIERES,1168627
AMBERIEU EN BUGEY,GROISY THORENS LA CAILLE,1168627
AMBERIEU EN BUGEY,LA ROCHE SUR FORON,1168627
AMBERIEU EN BUGEY,LES HOUCHES,1168627
AMBERIEU EN BUGEY,LIVRON,1168627
AMBERIEU EN BUGEY,LORIOL,1168627
AMBERIEU EN BUGEY,MACHILLY,1168627
AMBERIEU EN BUGEY,MONTELIMAR GARE SNCF,1168627
AMBERIEU EN BUGEY,PERRIGNIER,1168627
AMBERIEU EN BUGEY,PIERRELATTE,1168627
AMBERIEU EN BUGEY,PONTCHARRA SUR BREDA ALLEVARD,1168627
AMBERIEU EN BUGEY,REIGNIER,1168627
AMBERIEU EN BUGEY,RIVES,1168627
AMBERIEU EN BUGEY,ROMANS BOURG DE PEAGE,1168627
